Election Year (2017 for all records on CD)                ,Election Type Code (P for all records on CD)              ,County Code (01 through 67 see attached sheet),Precinct Code                                             ,Party 1 rank                                              ,Party 1 abbreviation                                      ,Registered Voters for party 1                             ,Party 2 rank                                              ,Party 2 abbreviation                                      ,Registered Voters for party 2                             ,Party 3 rank                                              ,Party 3 abbreviation                                      ,Registered Voters for party 3                             ,Party 4 rank                                              ,Party 4 abbreviation                                      ,Registered Voters for party 4                             ,Party 5 rank                                              ,Party 5 abbreviation                                      ,Registered Voters for party 5                             ,Party 6 rank                                              ,Party 6 abbreviation                                      ,Registered Voters for party 6                             ,U.S. Congressional District                               ,Pennsylvania State Senatorial District                    ,Pennsylvania State House District                         ,Municipality Type Code                                    ,Municipality Name                                        ,Municipality Breakdown Code 1                             ,Municipality Breakdown Name 1                            ,Municipality Breakdown Code 2                             ,Municipality Breakdown Name 2                            ,Bi-County Code (if municipality crosses county lines)    ,MCD Code                                                  ,FIPS Code                                                 ,VTD code                                                  ,Previous Precinct Code                                    ,Previous U.S. Congressional District                      ,Previous PA State Senatorial District                     ,Previous PA State House District 
2017,P,26,670,1,DEM,255,2,REP,117,3,OTH,43,4,,0,5,,0,6,,0,9,32,52,4,NORTH UNION,D,5,,,0,125,51,670,0,12,32,52
2017,P,26,680,1,DEM,14,2,REP,19,3,OTH,2,4,,0,5,,0,6,,0,9,32,51,6,OHIOPYLE,,,,,0,130,51,680,0,12,32,51
2017,P,26,690,1,DEM,861,2,REP,522,3,OTH,153,4,,0,5,,0,6,,0,9,32,52,4,PERRY,,,,,0,135,51,692,0,12,32,52
2017,P,26,730,1,DEM,687,2,REP,326,3,OTH,87,4,,0,5,,0,6,,0,9,32,52,6,PERRYOPOLIS,,,,,0,138,51,730,0,12,32,52
2017,P,26,740,1,DEM,307,2,REP,188,3,OTH,83,4,,0,5,,0,6,,0,9,32,51,6,POINT MARION,,,,,0,145,51,740,0,12,32,50
2017,P,26,750,1,DEM,736,2,REP,323,3,OTH,84,4,,0,5,,0,6,,0,9,32,50,4,REDSTONE,D,1,,,0,150,51,750,0,12,32,49
2017,P,26,760,1,DEM,843,2,REP,269,3,OTH,86,4,,0,5,,0,6,,0,9,32,50,4,REDSTONE,D,2,,,0,150,51,760,0,12,32,49
2017,P,26,770,1,DEM,218,2,REP,79,3,OTH,31,4,,0,5,,0,6,,0,9,32,50,4,REDSTONE,D,3,,,0,150,51,770,0,12,32,49
2017,P,26,780,1,DEM,253,2,REP,75,3,OTH,32,4,,0,5,,0,6,,0,9,32,50,4,REDSTONE,D,4,,,0,150,51,780,0,12,32,49
2017,P,26,810,1,DEM,682,2,REP,910,3,OTH,191,4,,0,5,,0,6,,0,9,32,52,4,SALTLICK,,,,,0,155,51,810,0,12,32,59
2017,P,26,840,1,DEM,260,2,REP,224,3,OTH,45,4,,0,5,,0,6,,0,9,32,51,6,SMITHFIELD,,,,,0,160,51,840,0,12,32,51
2017,P,26,850,1,DEM,555,2,REP,400,3,OTH,91,4,,0,5,,0,6,,0,9,32,52,6,SOUTH CONNELLSVILLE,,,,,0,165,51,850,0,12,32,51
2017,P,26,860,1,DEM,2059,2,REP,1074,3,OTH,233,4,,0,5,,0,6,,0,9,32,51,4,SOUTH UNION,D,1,,,0,170,51,860,0,12,32,51
2017,P,26,870,1,DEM,926,2,REP,694,3,OTH,149,4,,0,5,,0,6,,0,9,32,51,4,SOUTH UNION,D,2,,,0,170,51,870,0,12,32,51
2017,P,26,880,1,DEM,1198,2,REP,628,3,OTH,150,4,,0,5,,0,6,,0,9,32,51,4,SOUTH UNION,D,3,,,0,170,51,880,0,20,32,51
2017,P,26,890,1,DEM,391,2,REP,388,3,OTH,62,4,,0,5,,0,6,,0,9,32,51,4,SPRINGFIELD,D,1,,,0,175,51,890,0,12,32,51
2017,P,26,900,1,DEM,246,2,REP,319,3,OTH,39,4,,0,5,,0,6,,0,9,32,51,4,SPRINGFIELD,D,2,,,0,175,51,900,0,12,32,51
2017,P,26,910,1,DEM,336,2,REP,296,3,OTH,68,4,,0,5,,0,6,,0,9,32,51,4,SPRINGHILL,D,1,,,0,180,51,910,0,20,32,51
2017,P,26,920,1,DEM,393,2,REP,310,3,OTH,106,4,,0,5,,0,6,,0,9,32,51,4,SPRINGHILL,D,2,,,0,180,51,920,0,12,32,51
2017,P,26,930,1,DEM,129,2,REP,261,3,OTH,35,4,,0,5,,0,6,,0,9,32,51,4,STEWART,,,,,0,185,51,930,0,12,32,51
2017,P,26,945,1,DEM,456,2,REP,312,3,OTH,98,4,,0,5,,0,6,,0,9,32,51,2,UNIONTOWN,W,1,,,0,190,51,945,0,12,32,51
2017,P,26,955,1,DEM,651,2,REP,207,3,OTH,105,4,,0,5,,0,6,,0,9,32,51,2,UNIONTOWN,W,2,,,0,190,51,955,0,12,32,51
2017,P,26,970,1,DEM,619,2,REP,156,3,OTH,81,4,,0,5,,0,6,,0,9,32,51,2,UNIONTOWN,W,3,,,0,190,51,970,0,12,32,51
2017,P,26,980,1,DEM,645,2,REP,89,3,OTH,85,4,,0,5,,0,6,,0,9,32,51,2,UNIONTOWN,W,4,,,0,190,51,980,0,12,32,51
2017,P,26,995,1,DEM,558,2,REP,266,3,OTH,76,4,,0,5,,0,6,,0,9,32,51,2,UNIONTOWN,W,5,,,0,190,51,995,0,12,32,51
2017,P,26,1015,1,DEM,422,2,REP,206,3,OTH,59,4,,0,5,,0,6,,0,9,32,51,2,UNIONTOWN,W,6,,,0,190,51,1015,0,12,32,51
2017,P,26,1020,1,DEM,479,2,REP,247,3,OTH,107,4,,0,5,,0,6,,0,9,32,51,2,UNIONTOWN,W,7,,,0,190,51,1020,0,12,32,51
2017,P,26,1040,1,DEM,440,2,REP,463,3,OTH,78,4,,0,5,,0,6,,0,9,32,52,4,UPPER TYRONE,,,,,0,195,51,1045,0,12,32,52
2017,P,26,1060,1,DEM,158,2,REP,93,3,OTH,22,4,,0,5,,0,6,,0,9,32,52,6,VANDERBILT,,,,,0,200,51,1060,0,12,32,52
2017,P,26,1070,1,DEM,1453,2,REP,765,3,OTH,233,4,,0,5,,0,6,,0,9,32,49,4,WASHINGTON,,,,,0,205,51,1070,0,12,32,49
2017,P,26,1110,1,DEM,979,2,REP,1067,3,OTH,269,4,,0,5,,0,6,,0,9,32,51,4,WHARTON,,,,,0,210,51,1110,0,12,32,51
2017,P,27,10,1,DEM,87,2,REP,161,3,OTH,32,4,,0,5,,0,6,,0,5,21,63,4,BARNETT,,,,,0,5,53,10,0,9,21,65
2017,P,27,20,1,DEM,107,2,REP,166,3,OTH,19,4,,0,5,,0,6,,0,5,21,65,4,GREEN,,,,,0,10,53,20,0,9,21,65
2017,P,27,30,1,DEM,151,2,REP,208,3,OTH,37,4,,0,5,,0,6,,0,5,21,65,4,HARMONY,,,,,0,15,53,30,0,9,21,65
2017,P,27,40,1,DEM,125,2,REP,138,3,OTH,35,4,,0,5,,0,6,,0,5,21,65,4,HICKORY,,,,,0,20,53,50,0,9,21,65
2017,P,27,50,1,DEM,36,2,REP,50,3,OTH,9,4,,0,5,,0,6,,0,5,21,65,4,HOWE,,,,,0,25,53,60,0,9,21,65
2017,P,27,60,1,DEM,326,2,REP,468,3,OTH,100,4,,0,5,,0,6,,0,5,21,63,4,JENKS,,,,,0,30,53,80,0,9,21,65
2017,P,27,70,1,DEM,108,2,REP,98,3,OTH,22,4,,0,5,,0,6,,0,5,21,65,4,KINGSLEY,,,,,0,35,53,90,0,9,21,65
2017,P,27,80,1,DEM,178,2,REP,255,3,OTH,42,4,,0,5,,0,6,,0,5,21,65,4,TIONESTA,,,,,0,45,53,100,0,9,21,65
2017,P,27,90,1,DEM,140,2,REP,199,3,OTH,18,4,,0,5,,0,6,,0,5,21,65,6,TIONESTA,,,,,0,40,53,110,0,9,21,65
2017,P,28,10,1,DEM,288,2,REP,1171,3,OTH,227,4,,0,5,,0,6,,0,9,30,90,4,ANTRIM,X,1,,,0,5,55,10,0,9,33,90
2017,P,28,20,1,DEM,184,2,REP,877,3,OTH,107,4,,0,5,,0,6,,0,9,30,90,4,ANTRIM,X,2,,,0,5,55,20,0,9,33,90
2017,P,28,30,1,DEM,234,2,REP,896,3,OTH,196,4,,0,5,,0,6,,0,9,30,90,4,ANTRIM,X,3,,,0,5,55,30,0,9,33,90
2017,P,28,40,1,DEM,484,2,REP,1306,3,OTH,295,4,,0,5,,0,6,,0,9,30,90,4,ANTRIM,X,4,,,0,5,55,40,0,9,33,90
2017,P,28,50,1,DEM,581,2,REP,2007,3,OTH,441,4,,0,5,,0,6,,0,9,30,90,4,ANTRIM,X,5,,,0,5,55,50,0,9,33,90
2017,P,28,60,1,DEM,581,2,REP,766,3,OTH,255,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,1,X,1,0,10,55,60,0,9,33,89
2017,P,28,70,1,DEM,300,2,REP,422,3,OTH,90,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,1,X,2,0,10,55,70,0,9,33,89
2017,P,28,80,1,DEM,404,2,REP,347,3,OTH,182,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,2,X,1,0,10,55,80,0,9,33,89
2017,P,28,90,1,DEM,440,2,REP,853,3,OTH,193,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,2,X,2,0,10,55,90,0,9,33,89
2017,P,28,100,1,DEM,1172,2,REP,1034,3,OTH,449,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,3,X,1,0,10,55,105,0,9,33,89
2017,P,28,120,1,DEM,410,2,REP,279,3,OTH,174,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,4,X,1,0,10,55,120,0,9,33,89
2017,P,28,130,1,DEM,336,2,REP,382,3,OTH,141,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,4,X,2,0,10,55,130,0,9,33,89
2017,P,28,140,1,DEM,345,2,REP,589,3,OTH,114,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,5,X,1,0,10,55,140,0,9,33,89
2017,P,28,150,1,DEM,415,2,REP,633,3,OTH,190,4,,0,5,,0,6,,0,9,33,89,6,CHAMBERSBURG,X,5,X,2,0,10,55,150,0,9,33,89
2017,P,28,160,1,DEM,76,2,REP,184,3,OTH,29,4,,0,5,,0,6,,0,9,30,82,4,FANNETT,X,CONCORD,,,0,15,55,160,0,9,33,86
2017,P,28,170,1,DEM,127,2,REP,378,3,OTH,61,4,,0,5,,0,6,,0,9,30,82,4,FANNETT,X,DRY RUN,,,0,15,55,170,0,9,33,86
2017,P,28,180,1,DEM,84,2,REP,168,3,OTH,27,4,,0,5,,0,6,,0,9,30,82,4,FANNETT,X,SULPHUR SPRINGS,,,0,15,55,180,0,9,33,86
2017,P,28,190,1,DEM,346,2,REP,815,3,OTH,168,4,,0,5,,0,6,,0,9,30,90,6,GREENCASTLE,X,1,,,0,20,55,190,0,9,33,90
2017,P,28,200,1,DEM,366,2,REP,799,3,OTH,221,4,,0,5,,0,6,,0,9,30,90,6,GREENCASTLE,X,2,,,0,20,55,200,0,9,33,90
2017,P,28,213,1,DEM,492,2,REP,1059,3,OTH,283,4,,0,5,,0,6,,0,9,33,89,4,GREENE,X,1,,,0,25,55,213,0,9,33,89
2017,P,28,216,1,DEM,490,2,REP,1055,3,OTH,211,4,,0,5,,0,6,,0,9,33,89,4,GREENE,X,2,,,0,25,55,216,0,9,33,89
2017,P,28,219,1,DEM,377,2,REP,930,3,OTH,206,4,,0,5,,0,6,,0,9,33,89,4,GREENE,X,3,,,0,25,55,219,0,9,33,89
2017,P,28,223,1,DEM,559,2,REP,1251,3,OTH,306,4,,0,5,,0,6,,0,9,33,89,4,GREENE,X,4,,,0,25,55,223,0,9,33,89
2017,P,28,226,1,DEM,609,2,REP,1524,3,OTH,352,4,,0,5,,0,6,,0,9,33,89,4,GREENE,X,5,,,0,25,55,226,0,9,33,89
2017,P,28,229,1,DEM,441,2,REP,916,3,OTH,224,4,,0,5,,0,6,,0,9,33,89,4,GREENE,X,6,,,0,25,55,229,0,9,33,89
2017,P,28,240,1,DEM,769,2,REP,1767,3,OTH,361,4,,0,5,,0,6,,0,9,33,89,4,GUILFORD,X,1,,,0,30,55,240,0,9,33,89
2017,P,28,250,1,DEM,766,2,REP,1816,3,OTH,386,4,,0,5,,0,6,,0,9,33,89,4,GUILFORD,X,2,,,0,30,55,250,0,9,33,90
2017,P,28,260,1,DEM,193,2,REP,737,3,OTH,101,4,,0,5,,0,6,,0,9,33,89,4,GUILFORD,X,3,,,0,30,55,260,0,9,33,90
2017,P,28,270,1,DEM,146,2,REP,605,3,OTH,110,4,,0,5,,0,6,,0,9,33,89,4,GUILFORD,X,4,,,0,30,55,270,0,9,33,90
2017,P,28,280,1,DEM,48,2,REP,169,3,OTH,28,4,,0,5,,0,6,,0,9,33,89,4,GUILFORD,X,5,,,0,30,55,280,0,9,33,91
2017,P,28,290,1,DEM,398,2,REP,885,3,OTH,209,4,,0,5,,0,6,,0,9,33,89,4,GUILFORD,X,6,,,0,30,55,285,0,9,33,89
2017,P,28,305,1,DEM,599,2,REP,1397,3,OTH,325,4,,0,5,,0,6,,0,9,33,90,4,HAMILTON,D,1,,,0,35,55,305,0,9,33,86
2017,P,28,315,1,DEM,712,2,REP,1757,3,OTH,400,4,,0,5,,0,6,,0,9,33,90,4,HAMILTON,D,2,,,0,35,55,315,0,9,33,90
2017,P,28,320,1,DEM,342,2,REP,944,3,OTH,181,4,,0,5,,0,6,,0,9,33,90,4,HAMILTON,D,3,,,0,35,55,310,0,9,33,86
2017,P,28,330,1,DEM,232,2,REP,718,3,OTH,116,4,,0,5,,0,6,,0,9,33,90,4,LETTERKENNY,D,1,,,0,40,55,320,0,9,33,89
2017,P,28,340,1,DEM,89,2,REP,239,3,OTH,53,4,,0,5,,0,6,,0,9,33,90,4,LETTERKENNY,D,2,,,0,40,55,330,0,9,33,89
2017,P,28,350,1,DEM,224,2,REP,689,3,OTH,119,4,,0,5,,0,6,,0,9,33,89,4,LURGAN,,,,,0,45,55,340,0,9,33,89
2017,P,28,360,1,DEM,301,2,REP,456,3,OTH,171,4,,0,5,,0,6,,0,9,30,78,6,MERCERSBURG,,,,,0,50,55,350,0,9,33,90
2017,P,28,370,1,DEM,78,2,REP,267,3,OTH,49,4,,0,5,,0,6,,0,9,30,82,4,METAL,X,1,,,0,55,55,360,0,9,33,86
2017,P,28,380,1,DEM,89,2,REP,271,3,OTH,41,4,,0,5,,0,6,,0,9,30,82,4,METAL,X,2,,,0,55,55,370,0,9,33,86
2017,P,28,390,1,DEM,64,2,REP,158,3,OTH,25,4,,0,5,,0,6,,0,9,30,82,4,METAL,X,3,,,0,55,55,380,0,9,33,86
2017,P,28,400,1,DEM,236,2,REP,548,3,OTH,144,4,,0,5,,0,6,,0,9,33,90,6,MONT ALTO,,,,,0,60,55,390,0,9,33,90
2017,P,28,410,1,DEM,218,2,REP,667,3,OTH,143,4,,0,5,,0,6,,0,9,30,78,4,MONTGOMERY,X,1,,,0,65,55,400,0,9,33,90
2017,P,28,420,1,DEM,256,2,REP,880,3,OTH,160,4,,0,5,,0,6,,0,9,30,78,4,MONTGOMERY,X,2,,,0,65,55,410,0,9,33,90
2017,P,28,430,1,DEM,127,2,REP,428,3,OTH,80,4,,0,5,,0,6,,0,9,30,78,4,MONTGOMERY,X,3,,,0,65,55,420,0,9,33,90
2017,P,28,440,1,DEM,95,2,REP,298,3,OTH,96,4,,0,5,,0,6,,0,9,30,78,4,MONTGOMERY,X,4,,,0,65,55,430,0,9,33,90
2017,P,28,450,1,DEM,25,2,REP,63,3,OTH,11,4,,0,5,,0,6,,0,9,33,89,6,ORRSTOWN,,,,,0,70,55,440,0,9,33,89
2017,P,28,460,1,DEM,186,2,REP,538,3,OTH,108,4,,0,5,,0,6,,0,9,30,78,4,PETERS,X,1,,,0,75,55,450,0,9,33,90
2017,P,28,470,1,DEM,200,2,REP,485,3,OTH,121,4,,0,5,,0,6,,0,9,30,78,4,PETERS,X,2,,,0,75,55,460,0,9,33,86
2017,P,28,480,1,DEM,86,2,REP,463,3,OTH,48,4,,0,5,,0,6,,0,9,30,78,4,PETERS,X,3,,,0,75,55,470,0,9,33,90
2017,P,28,490,1,DEM,64,2,REP,278,3,OTH,44,4,,0,5,,0,6,,0,9,30,78,4,PETERS,X,4,,,0,75,55,480,0,9,33,90
2017,P,28,500,1,DEM,409,2,REP,1024,3,OTH,185,4,,0,5,,0,6,,0,9,33,90,4,QUINCY,X,1,,,0,80,55,490,0,9,33,90
2017,P,28,510,1,DEM,101,2,REP,232,3,OTH,43,4,,0,5,,0,6,,0,9,33,90,4,QUINCY,X,2,,,0,80,55,500,0,9,33,90
2017,P,28,520,1,DEM,119,2,REP,473,3,OTH,73,4,,0,5,,0,6,,0,9,33,90,4,QUINCY,X,3,,,0,80,55,510,0,9,33,90
2017,P,28,530,1,DEM,110,2,REP,220,3,OTH,49,4,,0,5,,0,6,,0,9,33,90,4,QUINCY,X,4,,,0,80,55,520,0,9,33,91
2017,P,28,540,1,DEM,313,2,REP,373,3,OTH,108,4,,0,5,,0,6,,0,9,33,89,6,SHIPPENSBURG,,,,,21,90,55,530,0,9,33,89
2017,P,28,550,1,DEM,524,2,REP,983,3,OTH,279,4,,0,5,,0,6,,0,9,33,89,4,SOUTHAMPTON,X,MT. ROCK,,,0,95,55,543,0,9,33,89
2017,P,28,555,1,DEM,455,2,REP,965,3,OTH,274,4,,0,5,,0,6,,0,9,33,89,4,SOUTHAMPTON,X,EAST,,,0,95,55,546,0,0,33,89
2017,P,28,560,1,DEM,265,2,REP,722,3,OTH,126,4,,0,5,,0,6,,0,9,33,89,4,SOUTHAMPTON,X,WEST,,,0,95,55,550,0,9,33,89
2017,P,28,570,1,DEM,192,2,REP,547,3,OTH,96,4,,0,5,,0,6,,0,9,30,82,4,ST. THOMAS,X,1,,,0,85,55,560,0,9,33,86
2017,P,28,580,1,DEM,332,2,REP,933,3,OTH,221,4,,0,5,,0,6,,0,9,30,82,4,ST. THOMAS,X,2,,,0,85,55,570,0,9,33,86
2017,P,28,590,1,DEM,200,2,REP,636,3,OTH,122,4,,0,5,,0,6,,0,9,30,82,4,ST. THOMAS,X,3,,,0,85,55,580,0,9,33,86
2017,P,28,600,1,DEM,58,2,REP,151,3,OTH,33,4,,0,5,,0,6,,0,9,30,78,4,WARREN,,,,,0,100,55,590,0,9,33,90
2017,P,28,610,1,DEM,298,2,REP,652,3,OTH,207,4,,0,5,,0,6,,0,9,33,90,4,WASHINGTON,X,1,,,0,105,55,600,0,9,33,90
2017,P,28,620,1,DEM,544,2,REP,1290,3,OTH,292,4,,0,5,,0,6,,0,9,33,90,4,WASHINGTON,X,2,,,0,105,55,610,0,9,33,90
2017,P,28,630,1,DEM,348,2,REP,813,3,OTH,187,4,,0,5,,0,6,,0,9,33,90,4,WASHINGTON,X,3,,,0,105,55,620,0,9,33,90
2017,P,28,640,1,DEM,300,2,REP,860,3,OTH,209,4,,0,5,,0,6,,0,9,33,90,4,WASHINGTON,X,4,,,0,105,55,630,0,9,33,90
2017,P,28,650,1,DEM,688,2,REP,1657,3,OTH,396,4,,0,5,,0,6,,0,9,33,90,4,WASHINGTON,X,5,,,0,105,55,635,0,9,33,90
2017,P,28,660,1,DEM,316,2,REP,434,3,OTH,181,4,,0,5,,0,6,,0,9,33,90,6,WAYNESBORO,X,1,X,1,0,110,55,640,0,9,33,90
2017,P,28,670,1,DEM,264,2,REP,441,3,OTH,149,4,,0,5,,0,6,,0,9,33,90,6,WAYNESBORO,X,1,X,2,0,110,55,650,0,9,33,90
2017,P,28,680,1,DEM,226,2,REP,277,3,OTH,137,4,,0,5,,0,6,,0,9,33,90,6,WAYNESBORO,X,2,X,1,0,110,55,660,0,9,33,90
2017,P,28,690,1,DEM,294,2,REP,547,3,OTH,185,4,,0,5,,0,6,,0,9,33,90,6,WAYNESBORO,X,2,X,2,0,110,55,670,0,9,33,90
2017,P,28,705,1,DEM,305,2,REP,394,3,OTH,197,4,,0,5,,0,6,,0,9,33,90,6,WAYNESBORO,X,3,X,1,0,110,55,705,0,9,33,90
2017,P,28,710,1,DEM,306,2,REP,476,3,OTH,142,4,,0,5,,0,6,,0,9,33,90,6,WAYNESBORO,X,3,X,2,0,110,55,690,0,9,33,90
2017,P,28,725,1,DEM,243,2,REP,412,3,OTH,143,4,,0,5,,0,6,,0,9,33,90,6,WAYNESBORO,X,3,X,3,0,110,55,725,0,9,33,90
2017,P,29,10,1,DEM,338,2,REP,770,3,OTH,142,4,,0,5,,0,6,,0,9,30,78,4,AYR,,,,,0,5,57,10,0,9,30,78
2017,P,29,20,1,DEM,210,2,REP,638,3,OTH,96,4,,0,5,,0,6,,0,9,30,78,4,BELFAST,,,,,0,10,57,20,0,9,30,78
2017,P,29,30,1,DEM,230,2,REP,638,3,OTH,114,4,,0,5,,0,6,,0,9,30,78,4,BETHEL,,,,,0,15,57,30,0,9,30,78
2017,P,29,40,1,DEM,136,2,REP,301,3,OTH,41,4,,0,5,,0,6,,0,9,30,78,4,BRUSH CREEK,,,,,0,20,57,40,0,9,30,78
2017,P,29,50,1,DEM,169,2,REP,478,3,OTH,61,4,,0,5,,0,6,,0,9,30,78,4,DUBLIN,,,,,0,25,57,50,0,9,30,78
2017,P,29,60,1,DEM,234,2,REP,586,3,OTH,80,4,,0,5,,0,6,,0,9,30,78,4,LICKING CREEK,,,,,0,30,57,60,0,9,30,78
2017,P,29,70,1,DEM,226,2,REP,304,3,OTH,65,4,,0,5,,0,6,,0,9,30,78,6,MC CONNELLSBURG,,,,,0,35,57,70,0,9,30,78
2017,P,29,80,1,DEM,207,2,REP,459,3,OTH,53,4,,0,5,,0,6,,0,9,30,78,4,TAYLOR,,,,,0,40,57,80,0,9,30,78
2017,P,29,90,1,DEM,176,2,REP,433,3,OTH,87,4,,0,5,,0,6,,0,9,30,78,4,THOMPSON,,,,,0,45,57,90,0,9,30,78
2017,P,29,100,1,DEM,306,2,REP,556,3,OTH,92,4,,0,5,,0,6,,0,9,30,78,4,TODD,,,,,0,50,57,100,0,9,30,78
2017,P,29,110,1,DEM,98,2,REP,359,3,OTH,52,4,,0,5,,0,6,,0,9,30,78,4,UNION,,,,,0,55,57,110,0,9,30,78
2017,P,29,120,1,DEM,1,2,REP,7,3,OTH,3,4,,0,5,,0,6,,0,9,30,78,6,VALLEY-HI,,,,,0,57,57,120,0,9,30,78
2017,P,29,130,1,DEM,89,2,REP,176,3,OTH,22,4,,0,5,,0,6,,0,9,30,78,4,WELLS,,,,,0,60,57,130,0,9,30,78
2017,P,30,10,1,DEM,170,2,REP,101,3,OTH,23,4,,0,5,,0,6,,0,18,46,50,4,ALEPPO,,,,,0,5,59,10,0,12,46,50
2017,P,30,20,1,DEM,179,2,REP,108,3,OTH,28,4,,0,5,,0,6,,0,9,46,50,6,CARMICHAELS,,,,,0,10,59,20,0,12,46,50
2017,P,30,30,1,DEM,380,2,REP,355,3,OTH,46,4,,0,5,,0,6,,0,18,46,50,4,CENTER,,,,,0,15,59,30,0,12,46,50
2017,P,30,40,1,DEM,89,2,REP,53,3,OTH,13,4,,0,5,,0,6,,0,9,46,50,6,CLARKSVILLE,,,,,0,20,59,40,0,12,46,50
2017,P,30,50,1,DEM,330,2,REP,122,3,OTH,61,4,,0,5,,0,6,,0,9,46,50,4,CUMBERLAND,X,NEMACOLIN,,,0,25,59,50,0,12,46,50
2017,P,30,60,1,DEM,837,2,REP,513,3,OTH,120,4,,0,5,,0,6,,0,9,46,50,4,CUMBERLAND,X,1,,,0,25,59,60,0,12,46,50
2017,P,30,70,1,DEM,393,2,REP,197,3,OTH,50,4,,0,5,,0,6,,0,9,46,50,4,CUMBERLAND,X,2,,,0,25,59,70,0,12,46,50
2017,P,30,80,1,DEM,767,2,REP,434,3,OTH,111,4,,0,5,,0,6,,0,9,46,50,4,CUMBERLAND,X,4,,,0,25,59,80,0,12,46,50
2017,P,30,90,1,DEM,298,2,REP,119,3,OTH,36,4,,0,5,,0,6,,0,9,46,50,4,DUNKARD,X,BOBTOWN,,,0,30,59,90,0,12,46,50
2017,P,30,100,1,DEM,172,2,REP,128,3,OTH,36,4,,0,5,,0,6,,0,9,46,50,4,DUNKARD,X,DILLINER,,,0,30,59,100,0,12,46,50
2017,P,30,110,1,DEM,111,2,REP,91,3,OTH,32,4,,0,5,,0,6,,0,9,46,50,4,DUNKARD,X,LOWER,,,0,30,59,110,0,12,46,50
2017,P,30,120,1,DEM,132,2,REP,82,3,OTH,27,4,,0,5,,0,6,,0,9,46,50,4,DUNKARD,X,UPPER,,,0,30,59,120,0,12,46,50
2017,P,30,130,1,DEM,739,2,REP,698,3,OTH,125,4,,0,5,,0,6,,0,18,46,50,4,FRANKLIN,X,EAST,,,0,35,59,130,0,12,46,50
2017,P,30,140,1,DEM,429,2,REP,334,3,OTH,78,4,,0,5,,0,6,,0,18,46,50,4,FRANKLIN,X,NORTH,,,0,35,59,140,0,12,46,50
2017,P,30,150,1,DEM,206,2,REP,148,3,OTH,29,4,,0,5,,0,6,,0,18,46,50,4,FRANKLIN,X,SOUTH,,,0,35,59,150,0,12,46,50
2017,P,30,160,1,DEM,210,2,REP,166,3,OTH,50,4,,0,5,,0,6,,0,18,46,50,4,FRANKLIN,X,WEST,,,0,35,59,160,0,12,46,50
2017,P,30,170,1,DEM,80,2,REP,64,3,OTH,13,4,,0,5,,0,6,,0,18,46,50,4,FREEPORT,,,,,0,40,59,170,0,12,46,50
2017,P,30,180,1,DEM,82,2,REP,54,3,OTH,10,4,,0,5,,0,6,,0,18,46,50,4,GILMORE,,,,,0,45,59,180,0,12,46,50
2017,P,30,190,1,DEM,60,2,REP,39,3,OTH,9,4,,0,5,,0,6,,0,18,46,50,4,GRAY,,,,,0,50,59,190,0,12,46,50
2017,P,30,200,1,DEM,153,2,REP,110,3,OTH,24,4,,0,5,,0,6,,0,9,46,50,4,GREENE,,,,,0,55,59,200,0,12,46,50
2017,P,30,210,1,DEM,108,2,REP,47,3,OTH,14,4,,0,5,,0,6,,0,9,46,50,6,GREENSBORO,,,,,0,60,59,210,0,12,46,50
2017,P,30,220,1,DEM,118,2,REP,145,3,OTH,23,4,,0,5,,0,6,,0,18,46,50,4,JACKSON,,,,,0,65,59,220,0,12,46,50
2017,P,30,230,1,DEM,364,2,REP,281,3,OTH,36,4,,0,5,,0,6,,0,9,46,50,4,JEFFERSON,X,1,,,0,75,59,230,0,12,46,50
2017,P,30,240,1,DEM,93,2,REP,36,3,OTH,18,4,,0,5,,0,6,,0,9,46,50,4,JEFFERSON,X,2,,,0,75,59,240,0,12,46,50
2017,P,30,250,1,DEM,395,2,REP,218,3,OTH,40,4,,0,5,,0,6,,0,9,46,50,4,JEFFERSON,X,3,,,0,75,59,250,0,12,46,50
2017,P,30,260,1,DEM,105,2,REP,44,3,OTH,12,4,,0,5,,0,6,,0,9,46,50,4,JEFFERSON,X,4,,,0,75,59,260,0,12,46,50
2017,P,30,270,1,DEM,125,2,REP,53,3,OTH,12,4,,0,5,,0,6,,0,9,46,50,6,JEFFERSON,,,,,0,70,59,270,0,12,46,50
2017,P,30,280,1,DEM,341,2,REP,211,3,OTH,49,4,,0,5,,0,6,,0,9,46,50,4,MONONGAHELA,X,1,,,0,80,59,280,0,12,46,50
2017,P,30,295,1,DEM,203,2,REP,81,3,OTH,35,4,,0,5,,0,6,,0,9,46,50,4,MONONGAHELA,X,2,,,0,80,59,295,0,12,46,50
2017,P,30,310,1,DEM,176,2,REP,110,3,OTH,24,4,,0,5,,0,6,,0,9,46,50,4,MORGAN,X,CHART/T.GRDN,,,0,85,59,310,0,12,46,50
